price_t,bedrooms,bathrooms,sqft_living_t,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement_t,yr_built,yr_renovated,zip_range3,zip1,zip2,zip3,year_1,year_2,log_sqft_lot,price,sqft_living,sqft_basement
352500,3,2.25,1410,14110,1,0,2,3,7,1170,1,1987,0,2,0,1,0,0,0,9.554639045,270000,1240,0
270000,3,1,1240,14110,1,0,0,4,7,1240,0,1972,0,2,0,1,0,0,0,9.554639045,352500,1410,240
485000,5,1.75,2460,14100,1,0,0,3,7,1380,1,1972,0,1,1,0,0,0,0,9.553930076,500000,1640,500
500000,2,1,1640,14100,1,0,0,4,7,1140,1,1954,0,1,1,0,0,0,0,9.553930076,485000,2460,1080
450000,3,2.5,2620,14096,2,0,0,4,9,2620,0,1989,0,2,0,1,0,0,0,9.553646348,450000,2620,0
360000,3,2.5,2150,14092,2,0,0,3,8,2150,0,1991,0,2,0,1,0,0,0,9.553362539,360000,2150,0
1129574,5,3.25,4234.5,14091,2,0,0,3,10,3850,1,1918,2008,1,1,0,0,0,0,9.553291575,3000000,5370,1520
257500,3,1.75,1530,14087,1,0,0,3,7,1070,1,1979,0,2,0,1,0,0,0,9.553007665,257500,1530,460
447000,3,2.25,1520,14080,2,0,0,3,7,1520,0,1984,0,3,0,0,1,0,0,9.55251063,447000,1520,0
435000,4,2.25,2210,14073,1,0,0,3,8,1630,1,1978,0,2,0,1,0,0,0,9.552013347,435000,2210,580
675000,4,2.5,2940,14071,2,0,0,3,9,2940,0,1986,0,1,1,0,0,0,0,9.551871221,675000,2940,0
330000,3,2.5,2040,14071,2,0,0,3,7,2040,0,1995,0,1,1,0,0,0,0,9.551871221,330000,2040,0
669950,5,2.5,2820,14062,2,0,0,4,7,2380,1,1960,0,2,0,1,0,0,0,9.551231403,669950,2820,440
410988,3,1.75,1000,14061,1,0,0,4,7,1000,0,1967,0,3,0,0,1,0,0,9.551160287,410988,1000,0
545000,2,2,2930,14057,1,0,2,4,8,1680,1,1980,0,3,0,0,1,0,0,9.550875771,545000,2930,1250
379880,3,2.5,1650,14054,1,0,0,4,7,1130,1,1986,0,1,1,0,0,0,0,9.550662332,379880,1650,520
487000,3,2,2590,14052,1,0,0,5,8,1720,1,1948,0,4,0,0,0,0,0,9.550520013,487000,2590,870
259000,3,2,1610,14046,2,0,0,3,7,1610,0,1933,1988,1,1,0,0,0,0,9.550092937,259000,1610,0
612000,6,3,3840,14040,1.5,0,3,3,8,2460,1,1949,0,4,0,0,0,0,0,9.549665678,395000,1890,0
395000,3,2,1890,14040,2,0,0,3,7,1890,0,1994,0,1,1,0,0,0,0,9.549665678,612000,3840,1380
449000,5,1.75,1720,14040,1,0,0,4,8,1150,1,1956,0,4,0,0,0,0,0,9.549665678,449000,1720,570
264500,3,1.5,1580,14040,1,0,0,3,7,1050,1,1980,0,1,1,0,0,0,0,9.549665678,264500,1580,530
425000,3,2.5,1800,14036,2,0,0,3,8,1800,0,1993,0,1,1,0,0,0,0,9.549380737,425000,1800,0
472000,6,2.5,4234.5,14034,1,0,2,4,9,2350,1,1965,0,1,1,0,0,0,0,9.549238236,472000,4410,2060
567500,3,1.75,2570,14033,1,0,2,4,8,2570,0,1953,0,4,0,0,0,0,0,9.549166978,567500,2570,0
235000,3,1.75,1370,14030,1,0,0,4,8,1370,0,1977,0,3,0,0,1,0,0,9.548953173,235000,1370,0
270000,3,2.25,2100,14027,2,0,0,3,8,2100,0,1979,0,2,0,1,0,0,0,9.548739323,270000,2100,0
442500,4,2.5,2170,14024,2,0,0,3,8,2170,0,1992,0,1,1,0,0,0,0,9.548525427,442500,2170,0
470000,4,2.5,2310,14023,2,0,0,3,9,2310,0,1991,0,1,1,0,0,0,0,9.548454118,470000,2310,0
1129574,4,3,4120,14021,2,0,0,3,11,4120,0,2005,0,3,0,0,1,0,1,9.548311485,1300000,4120,0
518000,4,2.75,2520,14021,2,0,0,3,9,2520,0,1999,0,1,1,0,0,0,0,9.548311485,518000,2520,0
502700,4,3.5,2710,14016,2,0,0,4,8,2710,0,1968,0,4,0,0,0,0,0,9.547954813,502700,2710,0
357000,3,1.75,2400,14012,1,0,0,3,9,2400,0,1971,0,1,1,0,0,0,0,9.547669384,357000,2400,0
389000,6,4.5,3560,14010,2,0,0,3,7,3560,0,1989,0,1,1,0,0,0,0,9.547526639,389000,3560,0
275000,3,1.75,1840,14005,1,0,0,3,8,1840,0,1983,0,1,1,0,0,0,0,9.547169688,275000,1840,0
961500,3,2.5,3910,14000,2,0,0,3,10,3910,0,1999,0,1,1,0,0,0,0,9.546812609,249900,1380,0
760000,5,3.5,3180,14000,2,0,0,5,10,3180,0,1997,0,1,1,0,0,0,0,9.546812609,230000,1300,0
645000,4,2.5,2860,14000,2,0,0,3,8,2860,0,1995,0,1,1,0,0,0,0,9.546812609,961500,3910,0
602000,4,1.75,2430,14000,1,0,0,4,7,1580,1,1963,0,2,0,1,0,0,0,9.546812609,602000,2430,850
470500,4,2.25,2070,14000,1,0,0,3,7,1720,1,1958,0,1,1,0,0,0,0,9.546812609,470500,2070,350
263500,3,1.75,1610,14000,1,0,0,4,7,1050,1,1977,0,1,1,0,0,0,0,9.546812609,263500,1610,560
427000,4,2.5,1600,14000,1,0,0,3,8,1310,1,1950,0,4,0,0,0,0,0,9.546812609,427000,1600,290
249900,3,1.75,1380,14000,1,0,0,4,5,1380,0,1939,1957,1,1,0,0,0,0,9.546812609,645000,2860,0
230000,3,1,1300,14000,1,0,0,4,7,1300,0,1958,0,4,0,0,0,0,0,9.546812609,147000,1070,0
147000,3,1,1070,14000,1,0,0,3,7,1070,0,1960,0,4,0,0,0,0,0,9.546812609,239000,710,0
239000,2,1,710,14000,1,0,0,4,6,710,0,1953,0,4,0,0,0,0,0,9.546812609,760000,3180,0
630000,3,3.25,3800,13995,2,0,3,3,9,3800,0,1983,0,1,1,0,0,0,0,9.546455402,630000,3800,0
390000,3,1.5,1000,13991,1,0,0,4,7,1000,0,1956,0,1,1,0,0,0,0,9.546169545,390000,1000,0
1129574,5,3.75,4234.5,13990,2,0,2,3,11,3760,1,2001,0,1,1,0,0,0,0,9.546098068,1360000,4960,1200
865000,4,2.5,3560,13981,2,0,0,3,10,3560,0,2000,0,3,0,0,1,0,0,9.545454544,865000,3560,0
635700,4,2.5,3240,13978,1,0,0,3,9,1860,1,1977,0,3,0,0,1,0,0,9.545239944,635700,3240,1380
280000,3,1,1400,13975,1,0,0,4,6,1400,0,1956,0,4,0,0,0,0,0,9.545025298,280000,1400,0
455000,5,2,1870,13970,1,0,0,4,7,1120,1,1969,0,1,1,0,0,0,0,9.544667452,455000,1870,750
760000,3,2.5,1980,13964,1,0,0,5,7,1980,0,1959,0,2,0,1,0,0,0,9.544237868,760000,1980,0
1129574,4,3.75,3560,13959,2,0,0,4,9,3560,0,1972,0,2,0,1,0,0,0,9.543879741,330000,2420,680
330000,3,3,2420,13959,1,0,0,4,8,1740,1,1988,0,1,1,0,0,0,0,9.543879741,1160000,3560,0
325000,6,2,2780,13950,2.5,0,0,4,7,2780,0,1955,1964,1,1,0,0,0,0,9.543234787,725000,2750,1370
725000,4,2.5,2750,13950,1,0,3,4,8,1380,1,1948,0,4,0,0,0,0,0,9.543234787,325000,2780,0
850000,2,2,2640,13939,1,0,1,5,8,1640,1,1963,0,1,1,0,0,0,0,9.542445946,607500,2110,840
607500,4,2.5,2110,13939,1,0,0,3,8,1270,1,1978,0,1,1,0,0,0,0,9.542445946,170500,1640,600
291000,3,2.25,1860,13939,1,0,0,4,7,1860,0,1961,0,1,1,0,0,0,0,9.542445946,850000,2640,1000
170500,3,1,1640,13939,1,0,0,3,7,1040,1,1960,0,4,0,0,0,0,0,9.542445946,291000,1860,0
469000,4,2.75,3550,13938,1,0,0,5,8,2100,1,1966,0,4,0,0,0,0,0,9.542374202,469000,3550,1450
425000,3,2.75,3370,13929,2,0,0,3,9,2650,1,1986,0,3,0,0,1,0,0,9.541728277,425000,3370,720
1129574,6,4.25,4234.5,13928,2,0,3,3,10,4150,1,2013,0,1,1,0,0,1,0,9.541656481,1750000,5860,1710
895000,5,3,2876,13927,1,0,2,4,9,1970,1,1973,0,2,0,1,0,0,0,9.541584681,895000,2876,906
299000,3,1.75,1180,13927,1,0,0,5,7,1180,0,1962,0,2,0,1,0,0,0,9.541584681,182200,1130,0
182200,4,1,1130,13927,1.5,0,0,3,6,1130,0,1929,0,4,0,0,0,0,0,9.541584681,299000,1180,0
182500,2,1,1040,13920,1,0,0,3,6,1040,0,1973,0,4,0,0,0,0,0,9.541081934,182500,1040,0
1129574,4,4.5,4234.5,13912,2,0,2,3,10,3600,1,2005,0,3,0,0,1,0,1,9.540507056,1310000,4750,1150
424000,3,1,1580,13912,1,0,0,4,8,1580,0,1955,0,4,0,0,0,0,0,9.540507056,424000,1580,0
750000,4,2.75,3430,13907,2,0,0,3,11,3430,0,1995,0,3,0,0,1,0,0,9.540147589,750000,3430,0
784500,4,5,4234.5,13906,2,0,0,3,11,3750,1,1993,0,2,0,1,0,0,0,9.540075681,784500,5820,2070
859000,4,2.25,3550,13900,1,0,0,3,8,1830,1,2010,0,1,1,0,0,0,1,9.539644119,423000,1830,0
423000,3,1,1830,13900,1,0,0,3,7,1830,0,1951,0,4,0,0,0,0,0,9.539644119,859000,3550,1720
600000,5,2.25,3000,13899,2,0,0,4,8,3000,0,1975,0,2,0,1,0,0,0,9.539572174,600000,3000,0
925000,4,2.25,2590,13894,2,0,0,4,9,2590,0,1975,0,1,1,0,0,0,0,9.539212371,925000,2590,0
576000,3,1.75,1500,13891,1,0,0,4,7,1500,0,1951,0,1,1,0,0,0,0,9.538996427,576000,1500,0
1129574,5,3.5,3880,13885,2,0,3,4,9,2540,1,1979,0,1,1,0,0,0,0,9.5385644,1130000,3880,1340
569999,3,2.5,3080,13880,2,0,0,3,9,3080,0,1990,0,2,0,1,0,0,0,9.538204234,569999,3080,0
879950,4,2.25,3500,13875,1,0,4,4,9,1830,1,1938,0,4,0,0,0,0,0,9.537843939,879950,3500,1670
1129574,5,2.75,3710,13874,1.5,0,3,4,9,2340,1,1977,0,1,1,0,0,0,0,9.537771864,1250000,3710,1370
1129574,5,4.75,4234.5,13873,2,1,4,4,11,4440,1,1989,0,1,1,0,0,0,0,9.537699784,3300000,6200,1760
841000,4,2.5,3080,13870,2,0,0,4,9,3080,0,1981,0,1,1,0,0,0,0,9.537483513,841000,3080,0
675000,3,1.75,1240,13869,1,0,0,4,7,1240,0,1957,0,1,1,0,0,0,0,9.537411413,675000,1240,0
353000,3,2,1678,13862,1,0,0,3,7,1678,0,1994,0,1,1,0,0,0,0,9.536906562,353000,1678,0
1129574,4,4.25,4070,13860,2,0,3,3,10,4070,0,2004,0,2,0,1,0,0,1,9.536762273,307000,1890,0
307000,3,1.75,1890,13860,1,0,0,5,7,1890,0,1966,0,2,0,1,0,0,0,9.536762273,2300000,4070,0
345000,3,1.5,1390,13860,2,0,0,3,7,1390,0,1979,0,2,0,1,0,0,0,9.536762273,345000,1390,0
606000,4,2.5,2110,13850,2,0,0,3,9,2110,0,1987,0,1,1,0,0,0,0,9.536040512,606000,2110,0
1129574,5,2.25,3510,13843,1,0,2,3,8,1850,1,1959,0,2,0,1,0,0,0,9.535534969,1370000,3510,1660
1050000,4,4.25,4234.5,13833,2,0,3,3,10,3320,1,2003,0,1,1,0,0,0,1,9.534812321,1050000,4390,1070
257500,3,1,1690,13825,1,0,0,3,7,1210,1,1955,0,4,0,0,0,0,0,9.534233826,257500,1690,480
604000,3,1,1440,13824,1,0,0,4,7,1440,0,1957,0,2,0,1,0,0,0,9.534161491,604000,1440,0
334999,3,2.5,1650,13816,2,0,0,3,7,1650,0,1998,0,1,1,0,0,0,0,9.53358262,272000,1650,0
272000,3,2.5,1650,13816,2,0,0,3,7,1650,0,1998,0,1,1,0,0,0,0,9.53358262,334999,1650,0
649000,3,2.5,3410,13809,1,0,3,4,10,2450,1,1973,0,1,1,0,0,0,0,9.533075832,649000,3410,960
800866,5,2.5,3180,13806,2,0,0,4,10,3180,0,1990,0,1,1,0,0,0,0,9.532858559,800866,3180,0
670000,3,2.25,3340,13805,1,0,0,3,8,3340,0,1950,1992,4,0,0,0,0,0,9.532786124,670000,3340,0
260656,3,1,1620,13803,1,0,0,4,6,1620,0,1969,0,2,0,1,0,0,0,9.532641239,260656,1620,0
1129574,5,2.75,3831,13800,2,1,4,3,9,3831,0,1959,1980,2,0,1,0,0,0,9.532423871,1100000,3830,1800
1100000,4,2.5,3830,13800,1,0,4,4,9,2030,1,1969,0,1,1,0,0,0,0,9.532423871,2700000,3831,0
972000,4,3.25,4010,13797,2,0,0,3,11,4010,0,2003,0,2,0,1,0,0,1,9.532206456,972000,4010,0
1129574,3,2.25,2790,13791,1,0,3,3,8,2790,0,2006,0,4,0,0,0,0,1,9.531771484,1130000,2790,0
450000,3,1.75,2150,13789,1,0,0,4,8,1610,1,1966,0,4,0,0,0,0,0,9.531626452,450000,2150,540
170000,4,1,1920,13787,1,0,0,4,7,1220,1,1966,0,4,0,0,0,0,0,9.531481398,170000,1920,700
900000,6,3,3020,13783,2,0,0,3,8,3020,0,1952,2002,2,0,1,0,0,0,9.531191228,900000,3020,0
1129574,7,5.5,4234.5,13782,2,0,0,3,10,4930,1,2004,0,1,1,0,0,0,1,9.531118672,1240000,6630,1700
403950,4,2.5,2120,13780,2,0,0,3,8,2120,0,1993,0,4,0,0,0,0,0,9.530973545,403950,2120,0
978000,4,2.75,2620,13777,1.5,0,2,4,9,1720,1,1926,0,4,0,0,0,0,0,9.530755814,978000,2620,900
530000,3,2.5,2640,13775,1,0,0,3,8,1550,1,1978,0,1,1,0,0,0,0,9.530610634,350000,1250,0
375000,3,2,1670,13775,1,0,0,3,8,1670,0,1968,0,2,0,1,0,0,0,9.530610634,450000,1400,0
450000,3,1.75,1400,13775,1,0,0,3,8,1400,0,1963,0,1,1,0,0,0,0,9.530610634,530000,2640,1090
350000,3,1.75,1250,13775,1,0,2,3,7,1250,0,1990,0,2,0,1,0,0,0,9.530610634,375000,1670,0
518000,4,2.5,2830,13760,2,0,0,3,8,2830,0,1993,0,1,1,0,0,0,0,9.529521111,518000,2830,0
350000,4,2.5,2260,13755,1,0,0,4,9,2260,0,1975,0,2,0,1,0,0,0,9.529157673,350000,2260,0
572000,3,1.5,1680,13751,1,0,0,4,7,1680,0,1951,0,2,0,1,0,0,0,9.528866828,572000,1680,0
645000,3,2.5,1740,13750,2,0,0,4,9,1740,0,1975,0,1,1,0,0,0,0,9.528794103,479000,1340,0
479000,3,1,1340,13750,1,0,0,4,7,1340,0,1955,0,1,1,0,0,0,0,9.528794103,645000,1740,0
775000,3,2,1160,13747,1,0,0,5,5,580,1,1931,0,3,0,0,1,0,0,9.528575897,775000,1160,580
1129574,5,3.75,3940,13738,1.5,0,3,4,9,3940,0,1951,0,1,1,0,0,0,0,9.527920995,1970000,3940,0
397500,3,1.25,1510,13737,1,0,3,4,6,810,1,1961,0,4,0,0,0,0,0,9.527848201,397500,1510,700
410000,4,2,1490,13736,1,0,0,4,6,1490,0,1942,0,4,0,0,0,0,0,9.527775403,410000,1490,0
1129574,4,3.5,4234.5,13730,2,0,3,3,11,3500,1,1958,1995,1,1,0,0,0,0,9.527338499,2650000,4700,1200
1129574,4,2.75,3200,13729,2,0,0,3,11,3200,0,1984,0,1,1,0,0,0,0,9.527265663,1270000,3200,0
1129574,5,3.25,4234.5,13726,2,0,3,3,10,4430,1,2014,0,1,1,0,0,1,0,9.527047123,1240000,5790,1360
353000,4,2.5,2210,13721,2,0,0,3,8,2210,0,2009,0,2,0,1,0,0,1,9.526682785,353000,2210,0
858000,4,2.25,3070,13720,2,0,0,3,9,3070,0,1978,0,1,1,0,0,0,0,9.526609901,858000,3070,0
235500,5,2.5,2340,13713,1,0,0,2,8,1670,1,1967,0,1,1,0,0,0,0,9.526099567,235500,2340,670
425000,3,1.5,1970,13709,1,0,0,4,7,1680,1,1955,0,4,0,0,0,0,0,9.52580783,425000,1970,290
1129574,5,3.5,4234.5,13703,2,0,2,3,10,4770,1,1984,0,1,1,0,0,0,0,9.525370066,1360000,5960,1190
463828,5,1.75,3250,13702,1,0,2,3,8,1650,1,1965,0,2,0,1,0,0,0,9.525297087,463828,3250,1600
580000,6,2.5,3596,13700,1,0,0,5,8,1798,1,1964,0,4,0,0,0,0,0,9.525151112,580000,3596,1798
1129574,4,2.5,3150,13700,2,0,0,4,9,3150,0,1966,0,2,0,1,0,0,0,9.525151112,435000,2030,400
435000,3,1.75,2030,13700,1,0,0,3,8,1630,1,1976,0,1,1,0,0,0,0,9.525151112,1260000,3150,0
300000,2,1,970,13700,1,0,0,3,6,970,0,1949,0,3,0,0,1,0,0,9.525151112,300000,970,0
872750,3,2.5,2870,13695,2,0,0,3,10,2870,0,1991,0,2,0,1,0,0,0,9.524786082,581000,2510,1230
581000,4,2,2510,13695,1,0,0,4,7,1280,1,1961,2001,1,1,0,0,0,0,9.524786082,872750,2870,0
728000,4,2.5,2650,13684,2,0,0,3,9,2650,0,1994,0,2,0,1,0,0,0,9.523982546,728000,2650,0
400000,4,2,2680,13680,2,0,2,4,7,2350,1,1943,1965,2,0,1,0,0,0,9.523690191,400000,2680,330
400000,1,1,530,13679,1,0,0,4,6,530,0,1949,0,2,0,1,0,0,0,9.523617089,400000,530,0
599950,5,3,2600,13674,1,0,0,5,8,1300,1,1967,0,4,0,0,0,0,0,9.523251498,599950,2600,1300
432000,3,2,2190,13673,1,0,0,4,9,2190,0,1994,0,2,0,1,0,0,0,9.523178364,432000,2190,0
625000,4,1.5,2190,13660,1,0,3,3,8,2190,0,1952,0,4,0,0,0,0,0,9.522227133,625000,2190,0
660000,4,2.25,3180,13653,2,0,0,3,9,3180,0,1978,0,3,0,0,1,0,0,9.521714557,660000,3180,0
795000,3,2,2920,13650,1,0,2,5,8,1460,1,1975,0,1,1,0,0,0,0,9.521494801,795000,2920,1460
255000,3,1,1180,13650,1,0,0,4,7,1180,0,1967,0,2,0,1,0,0,0,9.521494801,255000,1180,0
160000,2,1,1020,13647,1,0,0,5,6,1020,0,1915,1974,1,1,0,0,0,0,9.521274996,160000,1020,0
693000,3,2.25,2120,13644,2,0,1,4,9,1420,1,1973,0,2,0,1,0,0,0,9.521055144,693000,2120,700
768000,5,2.75,3030,13640,2,0,0,4,8,3030,0,1980,0,1,1,0,0,0,0,9.520761931,768000,3030,0
765000,4,2.5,3360,13636,2,0,0,3,10,3360,0,1987,0,3,0,0,1,0,0,9.520468633,765000,3360,0
749999,5,2.25,3060,13630,2,0,0,3,10,3060,0,1989,0,1,1,0,0,0,0,9.520028525,749999,3060,0
445000,3,2.25,1190,13630,1,0,0,3,7,1190,0,1984,0,2,0,1,0,0,0,9.520028525,445000,1190,0
285000,4,1.75,2080,13629,1,0,0,4,7,1040,1,1955,0,4,0,0,0,0,0,9.519955154,285000,2080,1040
780000,4,2.5,3690,13609,2,0,2,3,10,3690,0,1996,0,3,0,0,1,0,0,9.518486618,780000,3690,0
997000,4,3.5,3430,13609,2,0,0,3,11,3430,0,2001,0,2,0,1,0,0,0,9.518486618,997000,3430,0
488000,3,2.5,3160,13603,2,0,0,3,8,3160,0,2003,0,1,1,0,0,0,1,9.518045636,488000,3160,0
865000,4,2.5,2260,13600,1,0,0,4,8,1770,1,1974,0,2,0,1,0,0,0,9.517825072,865000,2260,490
1129574,3,1.75,1900,13600,1,0,0,4,8,1900,0,1956,0,1,1,0,0,0,0,9.517825072,268500,1820,700
268500,4,1.75,1820,13600,1.5,0,0,3,7,1120,1,1959,0,1,1,0,0,0,0,9.517825072,1210000,1900,0
375000,3,1.75,2140,13598,1.5,0,0,4,7,1620,1,1970,0,1,1,0,0,0,0,9.517678002,375000,2140,520
839900,4,3.5,3810,13592,1,0,1,3,9,2560,1,2013,0,2,0,1,0,1,0,9.517236663,839900,3810,1250
760000,4,3.5,3720,13591,2,0,3,3,10,3720,0,2004,0,2,0,1,0,0,1,9.517163088,760000,3720,0
199950,3,2.75,2270,13590,1.5,0,0,4,6,1300,1,1948,0,1,1,0,0,0,0,9.517089507,199950,2270,970
350000,3,2.5,2040,13590,2,0,0,3,8,2040,0,2009,0,2,0,1,0,0,1,9.517089507,350000,2040,0
1129574,4,3.5,4234.5,13586,1.5,0,0,5,10,4270,1,1935,0,3,0,0,1,0,0,9.51679513,2450000,4730,460
920000,4,2.5,3810,13579,2,0,0,3,10,3810,0,2003,0,1,1,0,0,0,1,9.516279761,452000,2660,0
730000,6,2.25,2660,13579,2,0,0,3,7,2660,0,1937,1990,4,0,0,0,0,0,9.516279761,730000,2660,0
452000,6,2.25,2660,13579,2,0,0,3,7,2660,0,1937,1990,4,0,0,0,0,0,9.516279761,920000,3810,0
530000,5,2.75,3230,13572,1,0,2,3,8,1880,1,1965,0,4,0,0,0,0,0,9.515764126,530000,3230,1350
604000,6,3.5,2580,13572,1,0,0,3,8,1290,1,1987,0,2,0,1,0,0,0,9.515764126,604000,2580,1290
414250,4,1.75,1640,13566,1,0,0,4,7,1120,1,1977,0,3,0,0,1,0,0,9.515321942,414250,1640,520
309500,3,1.5,1340,13560,1,0,0,3,7,1340,0,1968,0,1,1,0,0,0,0,9.514879561,309500,1340,0
840000,4,2.75,3040,13559,2,0,0,3,11,3040,0,2003,0,2,0,1,0,0,1,9.514805812,840000,3040,0
864000,3,2.75,3060,13554,2,0,0,3,10,3060,0,1984,0,1,1,0,0,0,0,9.514436986,864000,3060,0
760000,4,3,2840,13554,1,0,2,4,9,1990,1,1974,0,2,0,1,0,0,0,9.514436986,760000,2840,850
995000,4,4.5,3850,13551,2,0,2,3,10,3000,1,1998,0,1,1,0,0,0,0,9.514215624,305000,1800,0
305000,4,2,1800,13551,1,0,0,4,7,1800,0,1974,0,2,0,1,0,0,0,9.514215624,995000,3850,850
330000,4,2.5,2380,13550,2,0,0,3,7,2380,0,1999,0,4,0,0,0,0,0,9.514141826,330000,2380,0
174000,2,1,900,13531,1,0,0,3,6,900,0,1979,0,1,1,0,0,0,0,9.512738628,174000,900,0
1129574,4,3.25,3640,13530,1,0,0,3,9,2570,1,1924,2000,2,0,1,0,0,0,9.512664721,670000,3020,1480
670000,4,2.75,3020,13530,1,0,0,4,8,1540,1,1977,0,2,0,1,0,0,0,9.512664721,1650000,3640,1070
1129574,3,1.75,2230,13529,1,0,0,3,9,2230,0,1949,0,1,1,0,0,0,0,9.512590809,1450000,2230,0
405000,4,1.75,2180,13529,1,0,0,3,7,1090,1,1956,0,4,0,0,0,0,0,9.512590809,405000,2180,1090
688000,5,1.75,2250,13526,1,0,1,3,8,1350,1,1957,0,4,0,0,0,0,0,9.512369038,688000,2250,900
715000,4,2.5,2780,13521,2,0,0,3,10,2780,0,1987,0,3,0,0,1,0,0,9.511999311,715000,2780,0
1129574,4,3.5,4020,13515,2,0,0,3,11,4020,0,2001,0,1,1,0,0,0,0,9.511555459,1690000,4020,0
820000,4,2.75,3540,13515,2,0,0,3,10,3540,0,1998,0,3,0,0,1,0,0,9.511555459,350000,2250,100
350000,4,1.75,2250,13515,1,0,0,4,8,2150,1,1940,0,1,1,0,0,0,0,9.511555459,820000,3540,0
248000,4,2,2080,13510,1,0,0,3,7,1040,1,1950,0,4,0,0,0,0,0,9.511185431,248000,2080,1040
412450,3,2,1910,13505,1,0,0,3,8,1910,0,1955,0,2,0,1,0,0,0,9.510815266,412450,1910,0
322500,3,1,1020,13504,1,0,0,5,7,1020,0,1959,0,2,0,1,0,0,0,9.510741217,322500,1020,0
810000,3,1.75,1980,13503,1,0,2,4,9,1320,1,1952,0,1,1,0,0,0,0,9.510667162,810000,1980,660
240000,3,1.5,1460,13503,1,0,0,4,6,1460,0,1977,0,1,1,0,0,0,0,9.510667162,240000,1460,0
282000,3,1,1250,13503,1.5,0,0,4,6,1250,0,1931,0,2,0,1,0,0,0,9.510667162,282000,1250,0
484000,6,2.5,3300,13501,1,0,0,3,8,2060,1,1980,0,2,0,1,0,0,0,9.510519036,484000,3300,1240
302000,4,3,3320,13500,1,0,0,3,7,1750,1,1963,0,2,0,1,0,0,0,9.510444964,467000,2500,650
1129574,3,2.5,2880,13500,1,0,4,5,8,1520,1,1950,0,1,1,0,0,0,0,9.510444964,450000,1640,530
890000,4,2.25,2770,13500,2,0,0,3,8,2770,0,1974,0,2,0,1,0,0,0,9.510444964,390000,1610,550
549950,4,2.5,2720,13500,1,0,0,3,8,1510,1,1969,0,1,1,0,0,0,0,9.510444964,306000,780,0
467000,5,2.25,2500,13500,1,0,0,3,7,1850,1,1979,0,3,0,0,1,0,0,9.510444964,517000,1180,0
600000,4,2.5,2360,13500,1,0,0,4,8,1780,1,1973,0,2,0,1,0,0,0,9.510444964,830000,2090,0
801501,4,2.25,2250,13500,2,0,0,4,9,2250,0,1980,0,1,1,0,0,0,0,9.510444964,549950,2720,1210
314000,5,2.75,2210,13500,1,0,0,5,7,1460,1,1963,0,4,0,0,0,0,0,9.510444964,890000,2770,0
830000,4,2.75,2090,13500,1,0,0,4,8,2090,0,1949,0,2,0,1,0,0,0,9.510444964,335000,2030,800
269950,4,2.5,2060,13500,1,0,0,3,7,1260,1,1968,0,2,0,1,0,0,0,9.510444964,780000,1690,0
335000,4,2.25,2030,13500,1,0,0,3,7,1230,1,1963,0,2,0,1,0,0,0,9.510444964,290000,1590,500
347950,5,2.25,1700,13500,1.5,0,0,4,7,1700,0,1962,0,2,0,1,0,0,0,9.510444964,302000,3320,1570
780000,3,1.75,1690,13500,1,0,0,4,7,1690,0,1978,0,2,0,1,0,0,0,9.510444964,801501,2250,0
450000,3,1.75,1640,13500,1,0,0,3,7,1110,1,1940,0,4,0,0,0,0,0,9.510444964,152000,700,0
390000,3,1.5,1610,13500,1,0,0,3,7,1060,1,1970,0,4,0,0,0,0,0,9.510444964,1990000,2880,1360
290000,3,1.75,1590,13500,1,0,0,4,7,1090,1,1980,0,2,0,1,0,0,0,9.510444964,314000,2210,750
270000,3,1,1500,13500,1,0,0,4,7,1500,0,1968,0,2,0,1,0,0,0,9.510444964,347950,1700,0
517000,4,1,1180,13500,1.5,0,0,3,7,1180,0,1950,0,4,0,0,0,0,0,9.510444964,600000,2360,580
306000,2,1,780,13500,1,0,0,4,7,780,0,1946,1989,3,0,0,1,0,0,9.510444964,269950,2060,800
152000,2,1,700,13500,1,0,0,3,4,700,0,1920,0,1,1,0,0,0,0,9.510444964,270000,1500,0
345000,4,2.75,2200,13498,2,0,0,3,8,2200,0,1987,0,1,1,0,0,0,0,9.510296805,345000,2200,0
1129574,5,4.25,4234.5,13497,2,0,0,3,11,3510,1,2000,0,2,0,1,0,0,0,9.510222718,1210000,4420,910
345000,3,1.5,1360,13496,1,0,0,4,8,1360,0,1960,0,4,0,0,0,0,0,9.510148624,345000,1360,0
925000,5,3.5,4050,13495,1,0,2,4,9,2230,1,1988,0,4,0,0,0,0,0,9.510074525,925000,4050,1820
190000,4,2.5,1840,13493,2,0,0,3,7,1840,0,1994,0,1,1,0,0,0,0,9.509926311,190000,1840,0
350000,5,2.75,2980,13482,1,0,0,4,8,1730,1,1975,0,2,0,1,0,0,0,9.509110741,350000,2980,1250
439000,3,2.25,1830,13477,1,0,3,4,7,1170,1,1981,0,2,0,1,0,0,0,9.508739808,439000,1830,660
270000,3,1.5,1540,13475,1,0,0,4,7,1540,0,1972,0,2,0,1,0,0,0,9.508591396,270000,1540,0
305000,3,1,950,13475,1,0,0,3,7,950,0,1950,0,4,0,0,0,0,0,9.508591396,305000,950,0
989000,5,4.5,4030,13474,2,0,0,3,11,4030,0,2000,0,3,0,0,1,0,0,9.508517182,989000,4030,0
